Id,unidad,comentarios,fecha,fechareg,userreg,fechamod,usermod,IdModulo
18918,1079,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,35:47.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:35:47-1079
18919,1101,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,36:08.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-08:36:08-1101
18920,1096,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,36:16.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:36:16-1096
18921,1067,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,37:00.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:37:00-1067
18922,1049,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,37:36.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:37:36-1049
18923,1074,RELLENO,16/07/2018,37:40.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:37:40-1074
18924,15,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,38:04.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:38:04-0015
18925,9,RELLENO,16/07/2018,38:05.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:38:05-009
18926,1011,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,38:30.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:38:30-1011
18927,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,38:54.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:38:54-1050
18928,1031,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,46:47.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:46:47-1031
18929,1066,CAMBIO DE ACEITE Y FILTROS,16/07/2018,58:34.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:58:33-1066
18930,1066,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,59:43.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-08:59:43-1066
18931,1032,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,06:38.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:06:38-1032
18932,1054,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,07:39.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:07:38-1054
18933,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,09:34.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:09:34-140
18934,1058,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,10:13.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:10:13-1058
18935,1029,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,10:43.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:10:43-1029
18936,1107,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",14/07/2018,11:44.3,f490eddd-061c-4b64-bfd3-26ef469b9263,NULL,NULL,CAU-11:11:44-1107
18937,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,49:07.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:49:07-1087
18938,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,49:37.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:49:37-1028
18939,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,50:35.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:50:35-1075
18940,1017,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,56:52.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:56:52-1017
18941,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,11:07.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:11:07-1073
18942,1059,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,11:41.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:11:41-1059
18943,1034,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,12:07.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:12:07-1034
18944,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,12:39.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:12:39-1075
18945,1008,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,39:00.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:39:00-1008
18946,1109,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,40:16.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:40:16-1109
18947,1077,CAMBIO DE ACEITE Y FILTROS,16/07/2018,21:39.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-17:21:39-1077
18948,1077,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,22:12.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-17:22:12-1077
18949,1105,CAMBIO DE ACEITE Y FILTROS,16/07/2018,22:48.8,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-17:22:48-1105
18950,1105,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,25:52.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-17:25:52-1105
18951,7,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,43:59.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:43:59-007
18952,10,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,44:54.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:44:54-0010
18953,12,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,46:16.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:46:16-0012
18954,1037,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,54:32.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:54:32-1037
18955,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,59:49.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:59:49-1094
18956,1075,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,02:24.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:02:24-1075
18957,2,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,03:09.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:03:09-002
18958,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,04:00.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:04:00-1072
18959,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,05:11.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:05:10-1077
18960,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,06:05.8,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:06:05-1074
18961,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,06:48.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:06:48-1062
18962,1111,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",16/07/2018,59:30.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:59:30-1111
18963,11,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,03:02.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:03:02-0011
18964,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,03:53.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:03:53-1084
18965,1104,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,04:50.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:04:50-1104
18966,1102,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,05:33.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:05:33-1102
18967,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,06:09.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:06:09-1087
18968,1061,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,08:28.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:08:28-1061
18969,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,09:07.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:09:07-140
18970,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,10:56.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:10:56-1073
18971,1088,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,11:54.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:11:54-1088
18972,1039,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,16:07.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:16:06-1039
18973,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,17:38.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:17:38-1050
18974,1083,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,27:35.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:27:35-1083
18975,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,28:51.5,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:28:51-1072
18976,1106,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,40:14.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-01:40:14-1106
18977,1070,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,35:44.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:35:44-1070
18978,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,37:07.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:37:07-1105
18979,1053,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,37:43.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:37:43-1053
18980,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,38:55.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:38:55-003
18981,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,39:22.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:39:22-135
18982,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,39:48.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:39:48-005
18983,139,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,40:19.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:40:19-139
18984,1037,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,40:45.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:40:45-1037
18985,8,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,42:36.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:42:36-008
18986,9,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,21:57.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:21:57-009
18987,1092,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,22:48.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:22:48-1092
18988,1086,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,35:12.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:35:12-1086
18989,1029,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,26:42.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:26:42-1029
18990,141,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,27:10.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:27:10-141
18991,143,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,27:39.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:27:39-143
18992,131,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,28:02.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:28:02-131
18993,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,28:37.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:28:37-1076
18994,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,29:04.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:29:04-133
18995,1060,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,29:58.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:29:58-1060
18996,1103,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,32:36.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:32:36-1103
18997,1049,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,23:38.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:23:38-1049
18998,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,46:37.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-16:46:37-1074
18999,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,47:26.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-16:47:26-1087
19000,8,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,32:52.4,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-17:32:52-008
19001,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,53:48.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:53:48-1072
19002,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,54:53.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-18:54:53-1085
19003,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,38:53.9,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-19:38:53-135
19004,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,23:33.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:23:33-1090
19005,1105,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,44:02.1,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-20:44:02-1105
19006,143,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,57:15.3,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:57:15-143
19007,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,58:52.0,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:58:52-1076
19008,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,59:50.2,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-21:59:50-1028
19009,1065,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",17/07/2018,18:36.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-22:18:36-1065
19010,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,41:25.7,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:41:25-003
19011,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,42:05.6,421fd2da-826f-4d64-a587-5fcd52b35ca2,NULL,NULL,DU-00:42:05-1087
19012,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,15:18.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:15:18-1066
19013,1032,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,15:46.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:15:46-1032
19014,1080,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,24:29.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:24:29-1080
19015,1079,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,24:57.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:24:57-1079
19016,1011,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,25:24.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:25:24-1011
19017,13,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,25:51.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:25:50-0013
19018,1053,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,26:30.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:26:29-1053
19019,1068,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,27:05.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:27:05-1068
19020,JMJ0009,1 TALACHA POSICI‡N 2.,18/07/2018,30:06.8,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:30:06-JMJ0009
19021,1030,1 TALACHA POSICI‡N 5.,18/07/2018,30:49.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:30:49-1030
19022,JMJ0013,SE CAMBIARON LAS 8 LLANTAS NUEVAS.,18/07/2018,31:51.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:31:51-JMJ0013
19023,1091,SE CAMBIARON 4 LLANTAS TRASERAS NUEVAS.,18/07/2018,32:44.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:32:44-1091
19024,1075,SE CAMBIO FOCO DELANTERO H4.,18/07/2018,33:39.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:33:39-1075
19025,1049,1 TALACHA LLANTA POSICI‡N 6.,18/07/2018,34:25.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:34:25-1049
19026,1102,SE CAMBIARON LAS 6 LLANTAS NUEVAS.,18/07/2018,35:15.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:35:14-1102
19027,1028,1 TALACHA LLANTA POSICI‡N 5.,18/07/2018,36:02.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:36:01-1028
19028,1028,"INSTALACI‡N DE MANGUERAS DE LOS TANQUES AUXILIARES Y CAMBIO DE LA VµLVULA,",,,,,,
DE LLANTA DELANTERA LADO DERECHO.,18/07/2018,37:38.5,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:37:38-1028,,
19029,1037,MANTENIMIENTO GENERAL.,18/07/2018,38:21.3,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:38:21-1037
19030,1039,REVICION DE BOMBAS AUXILIARES Y REPARACI‡N DE FALSO EN BOMBA IZQUIERDA.,18/07/2018,39:46.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:39:46-1039
19031,1038,CAMBIO DE PLAFONES ROJOS TRASEROS.,18/07/2018,40:50.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:40:50-1038
19032,1078,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,42:58.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:42:58-1078
19033,1098,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,43:40.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:43:40-1098
19034,15,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,49:13.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-08:49:13-0015
19035,1074,MANTENIMIENTO GENERAL.,18/07/2018,01:01.8,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:01:01-1074
19036,1063,REVICION DE NIVELES.,18/07/2018,02:35.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:02:35-1063
19037,1037,REVICION DE CRUCETAS Y SE AJUSTARON TORNILLOS DE LAS MISMAS.,18/07/2018,04:01.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:04:01-1037
19038,1036,INSTALACI‡N DE BOMBA AUXILIAR DE GASOLINA LADO IZQUIERDO.,18/07/2018,05:57.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:05:57-1036
19039,1064,REPARACI‡N DE FALSO EN BASE DE LUCES LATERALES DE LA CAJA.,18/07/2018,07:13.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:07:12-1064
19040,1031,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,50:44.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:50:44-1031
19041,1100,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,59:30.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:59:30-1100
19042,1054,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,00:09.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:00:09-1054
19043,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,01:15.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:01:15-1072
19044,1041,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,01:46.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:01:46-1041
19045,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,02:23.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:02:23-1074
19046,1038,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,02:50.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:02:50-1038
19047,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",18/07/2018,03:22.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-10:03:22-1028
